filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20211122_151709_021_jpg.rf.1abc53095409593ba86da66eaf389e1a.jpg,416,416,power_port,153,183,165,196
IMG_20211122_151709_021_jpg.rf.1abc53095409593ba86da66eaf389e1a.jpg,416,416,power_switch,166,192,183,208
IMG_20211122_151709_021_jpg.rf.1abc53095409593ba86da66eaf389e1a.jpg,416,416,LAN_ethernet_port,186,198,212,225
IMG_20211122_151709_021_jpg.rf.1abc53095409593ba86da66eaf389e1a.jpg,416,416,LAN_ethernet_port,208,212,236,237
IMG_20211122_151709_021_jpg.rf.1abc53095409593ba86da66eaf389e1a.jpg,416,416,LAN_ethernet_port,232,224,259,250
IMG_20211122_151709_021_jpg.rf.1abc53095409593ba86da66eaf389e1a.jpg,416,416,LAN_ethernet_port,254,235,284,263
IMG_20211122_151709_021_jpg.rf.1abc53095409593ba86da66eaf389e1a.jpg,416,416,WAN_ethernet_port,282,252,314,281
IMG_20211122_151709_029_jpg.rf.1a061a07684682507920d2d138b66a2a.jpg,416,416,power_port,157,175,171,191
IMG_20211122_151709_029_jpg.rf.1a061a07684682507920d2d138b66a2a.jpg,416,416,power_switch,172,184,188,204
IMG_20211122_151709_029_jpg.rf.1a061a07684682507920d2d138b66a2a.jpg,416,416,LAN_ethernet_port,193,192,217,216
IMG_20211122_151709_029_jpg.rf.1a061a07684682507920d2d138b66a2a.jpg,416,416,LAN_ethernet_port,214,207,240,229
IMG_20211122_151709_029_jpg.rf.1a061a07684682507920d2d138b66a2a.jpg,416,416,LAN_ethernet_port,235,220,261,242
IMG_20211122_151709_029_jpg.rf.1a061a07684682507920d2d138b66a2a.jpg,416,416,LAN_ethernet_port,256,232,284,256
IMG_20211122_151709_029_jpg.rf.1a061a07684682507920d2d138b66a2a.jpg,416,416,WAN_ethernet_port,283,248,311,270
IMG_20211122_151805_026_jpg.rf.1c1484741b8a7112507a3bf8eecf94c7.jpg,416,416,power_port,172,225,186,243
IMG_20211122_151805_026_jpg.rf.1c1484741b8a7112507a3bf8eecf94c7.jpg,416,416,power_switch,193,229,211,250
IMG_20211122_151805_026_jpg.rf.1c1484741b8a7112507a3bf8eecf94c7.jpg,416,416,LAN_ethernet_port,219,229,248,257
IMG_20211122_151805_026_jpg.rf.1c1484741b8a7112507a3bf8eecf94c7.jpg,416,416,LAN_ethernet_port,248,234,277,262
IMG_20211122_151805_026_jpg.rf.1c1484741b8a7112507a3bf8eecf94c7.jpg,416,416,LAN_ethernet_port,277,239,304,268
IMG_20211122_151805_026_jpg.rf.1c1484741b8a7112507a3bf8eecf94c7.jpg,416,416,LAN_ethernet_port,304,245,331,272
IMG_20211122_151805_026_jpg.rf.1c1484741b8a7112507a3bf8eecf94c7.jpg,416,416,WAN_ethernet_port,336,251,363,278
IMG_20211122_151805_031_jpg.rf.1f4f47aacf2177e44f5424927254ef7a.jpg,416,416,power_port,157,227,173,246
IMG_20211122_151805_031_jpg.rf.1f4f47aacf2177e44f5424927254ef7a.jpg,416,416,power_switch,180,231,196,248
IMG_20211122_151805_031_jpg.rf.1f4f47aacf2177e44f5424927254ef7a.jpg,416,416,LAN_ethernet_port,205,231,234,255
IMG_20211122_151805_031_jpg.rf.1f4f47aacf2177e44f5424927254ef7a.jpg,416,416,LAN_ethernet_port,234,236,261,260
IMG_20211122_151805_031_jpg.rf.1f4f47aacf2177e44f5424927254ef7a.jpg,416,416,LAN_ethernet_port,261,240,288,267
IMG_20211122_151805_031_jpg.rf.1f4f47aacf2177e44f5424927254ef7a.jpg,416,416,LAN_ethernet_port,288,246,316,270
IMG_20211122_151805_031_jpg.rf.1f4f47aacf2177e44f5424927254ef7a.jpg,416,416,WAN_ethernet_port,321,249,347,275
IMG_20211122_151805_016_jpg.rf.1c47f6e7fe3fdd88ee132508b7bc5a12.jpg,416,416,power_port,148,222,162,246
IMG_20211122_151805_016_jpg.rf.1c47f6e7fe3fdd88ee132508b7bc5a12.jpg,416,416,power_switch,170,226,188,248
IMG_20211122_151805_016_jpg.rf.1c47f6e7fe3fdd88ee132508b7bc5a12.jpg,416,416,LAN_ethernet_port,194,228,222,254
IMG_20211122_151805_016_jpg.rf.1c47f6e7fe3fdd88ee132508b7bc5a12.jpg,416,416,LAN_ethernet_port,222,233,250,259
IMG_20211122_151805_016_jpg.rf.1c47f6e7fe3fdd88ee132508b7bc5a12.jpg,416,416,LAN_ethernet_port,250,238,278,264
IMG_20211122_151805_016_jpg.rf.1c47f6e7fe3fdd88ee132508b7bc5a12.jpg,416,416,LAN_ethernet_port,278,242,306,268
IMG_20211122_151805_016_jpg.rf.1c47f6e7fe3fdd88ee132508b7bc5a12.jpg,416,416,WAN_ethernet_port,310,248,334,272
IMG_20211122_151709_013_jpg.rf.1f87ef68e2c90481cec914a9c5a3528e.jpg,416,416,power_port,131,182,142,198
IMG_20211122_151709_013_jpg.rf.1f87ef68e2c90481cec914a9c5a3528e.jpg,416,416,power_switch,144,193,161,211
IMG_20211122_151709_013_jpg.rf.1f87ef68e2c90481cec914a9c5a3528e.jpg,416,416,LAN_ethernet_port,164,197,190,224
IMG_20211122_151709_013_jpg.rf.1f87ef68e2c90481cec914a9c5a3528e.jpg,416,416,LAN_ethernet_port,186,210,214,235
IMG_20211122_151709_013_jpg.rf.1f87ef68e2c90481cec914a9c5a3528e.jpg,416,416,LAN_ethernet_port,212,220,239,246
IMG_20211122_151709_013_jpg.rf.1f87ef68e2c90481cec914a9c5a3528e.jpg,416,416,LAN_ethernet_port,235,231,265,259
IMG_20211122_151709_013_jpg.rf.1f87ef68e2c90481cec914a9c5a3528e.jpg,416,416,WAN_ethernet_port,265,248,297,277
IMG_20211122_151817_087_jpg.rf.1e82f0beda250ec31d405b4ecd63a406.jpg,416,416,power_switch,88,202,110,224
IMG_20211122_151817_087_jpg.rf.1e82f0beda250ec31d405b4ecd63a406.jpg,416,416,power_port,61,202,81,226
IMG_20211122_151817_087_jpg.rf.1e82f0beda250ec31d405b4ecd63a406.jpg,416,416,LAN_ethernet_port,120,202,154,228
IMG_20211122_151817_087_jpg.rf.1e82f0beda250ec31d405b4ecd63a406.jpg,416,416,LAN_ethernet_port,155,203,187,229
IMG_20211122_151817_087_jpg.rf.1e82f0beda250ec31d405b4ecd63a406.jpg,416,416,LAN_ethernet_port,188,203,218,229
IMG_20211122_151817_087_jpg.rf.1e82f0beda250ec31d405b4ecd63a406.jpg,416,416,LAN_ethernet_port,218,204,250,230
IMG_20211122_151817_087_jpg.rf.1e82f0beda250ec31d405b4ecd63a406.jpg,416,416,WAN_ethernet_port,253,206,285,232
IMG_20211122_151817_075_jpg.rf.1c593017ef5ecd89e5ba0439f797b3e6.jpg,416,416,LAN_ethernet_port,214,214,244,240
IMG_20211122_151817_075_jpg.rf.1c593017ef5ecd89e5ba0439f797b3e6.jpg,416,416,WAN_ethernet_port,248,216,278,240
IMG_20211122_151817_075_jpg.rf.1c593017ef5ecd89e5ba0439f797b3e6.jpg,416,416,LAN_ethernet_port,183,216,213,240
IMG_20211122_151817_075_jpg.rf.1c593017ef5ecd89e5ba0439f797b3e6.jpg,416,416,LAN_ethernet_port,151,215,183,241
IMG_20211122_151817_075_jpg.rf.1c593017ef5ecd89e5ba0439f797b3e6.jpg,416,416,LAN_ethernet_port,115,216,151,242
IMG_20211122_151817_075_jpg.rf.1c593017ef5ecd89e5ba0439f797b3e6.jpg,416,416,power_port,54,216,76,244
IMG_20211122_151817_075_jpg.rf.1c593017ef5ecd89e5ba0439f797b3e6.jpg,416,416,power_switch,82,216,108,246
IMG_20211122_151709_021_jpg.rf.1f41edca8915e6edbee2482df96b60cc.jpg,416,416,power_port,153,182,165,196
IMG_20211122_151709_021_jpg.rf.1f41edca8915e6edbee2482df96b60cc.jpg,416,416,power_switch,166,192,182,208
IMG_20211122_151709_021_jpg.rf.1f41edca8915e6edbee2482df96b60cc.jpg,416,416,LAN_ethernet_port,186,198,212,224
IMG_20211122_151709_021_jpg.rf.1f41edca8915e6edbee2482df96b60cc.jpg,416,416,LAN_ethernet_port,208,212,236,236
IMG_20211122_151709_021_jpg.rf.1f41edca8915e6edbee2482df96b60cc.jpg,416,416,LAN_ethernet_port,232,224,258,250
IMG_20211122_151709_021_jpg.rf.1f41edca8915e6edbee2482df96b60cc.jpg,416,416,LAN_ethernet_port,254,235,284,263
IMG_20211122_151709_021_jpg.rf.1f41edca8915e6edbee2482df96b60cc.jpg,416,416,WAN_ethernet_port,282,252,314,280
IMG_20211122_151817_091_jpg.rf.21943fb8672deb5e83394cf7f9918560.jpg,416,416,power_switch,86,194,110,218
IMG_20211122_151817_091_jpg.rf.21943fb8672deb5e83394cf7f9918560.jpg,416,416,power_port,59,194,81,220
IMG_20211122_151817_091_jpg.rf.21943fb8672deb5e83394cf7f9918560.jpg,416,416,LAN_ethernet_port,119,194,153,222
IMG_20211122_151817_091_jpg.rf.21943fb8672deb5e83394cf7f9918560.jpg,416,416,LAN_ethernet_port,154,196,186,222
IMG_20211122_151817_091_jpg.rf.21943fb8672deb5e83394cf7f9918560.jpg,416,416,LAN_ethernet_port,185,196,215,222
IMG_20211122_151817_091_jpg.rf.21943fb8672deb5e83394cf7f9918560.jpg,416,416,LAN_ethernet_port,216,198,246,224
IMG_20211122_151817_091_jpg.rf.21943fb8672deb5e83394cf7f9918560.jpg,416,416,WAN_ethernet_port,252,198,282,224
IMG_20211122_151709_085_jpg.rf.20d0348435a96e04b48027a3a460eae6.jpg,416,416,power_port,113,189,126,206
IMG_20211122_151709_085_jpg.rf.20d0348435a96e04b48027a3a460eae6.jpg,416,416,power_switch,126,196,145,215
IMG_20211122_151709_085_jpg.rf.20d0348435a96e04b48027a3a460eae6.jpg,416,416,LAN_ethernet_port,150,200,173,222
IMG_20211122_151709_085_jpg.rf.20d0348435a96e04b48027a3a460eae6.jpg,416,416,LAN_ethernet_port,172,207,196,231
IMG_20211122_151709_085_jpg.rf.20d0348435a96e04b48027a3a460eae6.jpg,416,416,LAN_ethernet_port,197,215,221,237
IMG_20211122_151709_085_jpg.rf.20d0348435a96e04b48027a3a460eae6.jpg,416,416,LAN_ethernet_port,219,223,245,247
IMG_20211122_151709_085_jpg.rf.20d0348435a96e04b48027a3a460eae6.jpg,416,416,WAN_ethernet_port,248,233,277,257
IMG_20211122_151805_014_jpg.rf.21e199b6a7674adbfa95b2c284ffce55.jpg,416,416,power_port,134,221,148,243
IMG_20211122_151805_014_jpg.rf.21e199b6a7674adbfa95b2c284ffce55.jpg,416,416,power_switch,156,225,174,245
IMG_20211122_151805_014_jpg.rf.21e199b6a7674adbfa95b2c284ffce55.jpg,416,416,LAN_ethernet_port,180,226,208,252
IMG_20211122_151805_014_jpg.rf.21e199b6a7674adbfa95b2c284ffce55.jpg,416,416,LAN_ethernet_port,209,232,235,256
IMG_20211122_151805_014_jpg.rf.21e199b6a7674adbfa95b2c284ffce55.jpg,416,416,LAN_ethernet_port,236,235,264,259
IMG_20211122_151805_014_jpg.rf.21e199b6a7674adbfa95b2c284ffce55.jpg,416,416,LAN_ethernet_port,266,238,292,264
IMG_20211122_151805_014_jpg.rf.21e199b6a7674adbfa95b2c284ffce55.jpg,416,416,WAN_ethernet_port,300,244,324,268
IMG_20211122_151817_014_jpg.rf.1f96d2f4f442b9f8c6c34ad8c8cd6df0.jpg,416,416,WAN_ethernet_port,251,208,288,238
IMG_20211122_151817_014_jpg.rf.1f96d2f4f442b9f8c6c34ad8c8cd6df0.jpg,416,416,LAN_ethernet_port,208,211,244,239
IMG_20211122_151817_014_jpg.rf.1f96d2f4f442b9f8c6c34ad8c8cd6df0.jpg,416,416,LAN_ethernet_port,173,211,208,240
IMG_20211122_151817_014_jpg.rf.1f96d2f4f442b9f8c6c34ad8c8cd6df0.jpg,416,416,LAN_ethernet_port,136,212,172,241
IMG_20211122_151817_014_jpg.rf.1f96d2f4f442b9f8c6c34ad8c8cd6df0.jpg,416,416,LAN_ethernet_port,97,213,136,241
IMG_20211122_151817_014_jpg.rf.1f96d2f4f442b9f8c6c34ad8c8cd6df0.jpg,416,416,power_switch,59,213,89,243
IMG_20211122_151709_042_jpg.rf.221f715b169b27e430f204de080e7401.jpg,416,416,power_port,171,180,185,193
IMG_20211122_151709_042_jpg.rf.221f715b169b27e430f204de080e7401.jpg,416,416,power_switch,185,191,202,207
IMG_20211122_151709_042_jpg.rf.221f715b169b27e430f204de080e7401.jpg,416,416,LAN_ethernet_port,204,201,228,224
IMG_20211122_151709_042_jpg.rf.221f715b169b27e430f204de080e7401.jpg,416,416,LAN_ethernet_port,224,214,249,237
IMG_20211122_151709_042_jpg.rf.221f715b169b27e430f204de080e7401.jpg,416,416,LAN_ethernet_port,243,228,267,249
IMG_20211122_151709_042_jpg.rf.221f715b169b27e430f204de080e7401.jpg,416,416,LAN_ethernet_port,263,242,289,265
IMG_20211122_151709_042_jpg.rf.221f715b169b27e430f204de080e7401.jpg,416,416,WAN_ethernet_port,286,259,313,282
IMG_20211122_151817_094_jpg.rf.235c16d8e55a7d6edad94d7927c0ced5.jpg,416,416,power_switch,84,188,108,212
IMG_20211122_151817_094_jpg.rf.235c16d8e55a7d6edad94d7927c0ced5.jpg,416,416,power_port,58,190,78,212
IMG_20211122_151817_094_jpg.rf.235c16d8e55a7d6edad94d7927c0ced5.jpg,416,416,LAN_ethernet_port,117,190,151,214
IMG_20211122_151817_094_jpg.rf.235c16d8e55a7d6edad94d7927c0ced5.jpg,416,416,LAN_ethernet_port,152,190,184,216
IMG_20211122_151817_094_jpg.rf.235c16d8e55a7d6edad94d7927c0ced5.jpg,416,416,LAN_ethernet_port,184,191,214,215
IMG_20211122_151817_094_jpg.rf.235c16d8e55a7d6edad94d7927c0ced5.jpg,416,416,LAN_ethernet_port,215,192,247,216
IMG_20211122_151817_094_jpg.rf.235c16d8e55a7d6edad94d7927c0ced5.jpg,416,416,WAN_ethernet_port,250,194,282,216
IMG_20211122_151817_026_jpg.rf.27fc75ee8dd6fac7765f9499804db8c6.jpg,416,416,WAN_ethernet_port,273,238,303,262
IMG_20211122_151817_026_jpg.rf.27fc75ee8dd6fac7765f9499804db8c6.jpg,416,416,LAN_ethernet_port,237,239,269,263
IMG_20211122_151817_026_jpg.rf.27fc75ee8dd6fac7765f9499804db8c6.jpg,416,416,LAN_ethernet_port,206,238,236,264
IMG_20211122_151817_026_jpg.rf.27fc75ee8dd6fac7765f9499804db8c6.jpg,416,416,LAN_ethernet_port,172,239,204,265
IMG_20211122_151817_026_jpg.rf.27fc75ee8dd6fac7765f9499804db8c6.jpg,416,416,LAN_ethernet_port,136,240,170,266
IMG_20211122_151817_026_jpg.rf.27fc75ee8dd6fac7765f9499804db8c6.jpg,416,416,power_port,71,244,95,268
IMG_20211122_151817_026_jpg.rf.27fc75ee8dd6fac7765f9499804db8c6.jpg,416,416,power_switch,100,244,126,270
IMG_20211122_151817_033_jpg.rf.238135596f4fc025a7951fce916d530b.jpg,416,416,WAN_ethernet_port,264,216,292,240
IMG_20211122_151817_033_jpg.rf.238135596f4fc025a7951fce916d530b.jpg,416,416,LAN_ethernet_port,230,219,258,243
IMG_20211122_151817_033_jpg.rf.238135596f4fc025a7951fce916d530b.jpg,416,416,LAN_ethernet_port,200,222,228,246
IMG_20211122_151817_033_jpg.rf.238135596f4fc025a7951fce916d530b.jpg,416,416,LAN_ethernet_port,168,224,200,250
IMG_20211122_151817_033_jpg.rf.238135596f4fc025a7951fce916d530b.jpg,416,416,LAN_ethernet_port,131,228,167,252
IMG_20211122_151817_033_jpg.rf.238135596f4fc025a7951fce916d530b.jpg,416,416,power_switch,96,234,124,262
IMG_20211122_151817_033_jpg.rf.238135596f4fc025a7951fce916d530b.jpg,416,416,power_port,67,238,91,260
IMG_20211122_151817_051_jpg.rf.23bf1adb9bd30ef17f85fd8cf19dbe15.jpg,416,416,WAN_ethernet_port,252,212,282,238
IMG_20211122_151817_051_jpg.rf.23bf1adb9bd30ef17f85fd8cf19dbe15.jpg,416,416,LAN_ethernet_port,223,218,249,240
IMG_20211122_151817_051_jpg.rf.23bf1adb9bd30ef17f85fd8cf19dbe15.jpg,416,416,LAN_ethernet_port,194,222,222,244
IMG_20211122_151817_051_jpg.rf.23bf1adb9bd30ef17f85fd8cf19dbe15.jpg,416,416,LAN_ethernet_port,164,225,194,247
IMG_20211122_151817_051_jpg.rf.23bf1adb9bd30ef17f85fd8cf19dbe15.jpg,416,416,LAN_ethernet_port,128,228,162,252
IMG_20211122_151817_051_jpg.rf.23bf1adb9bd30ef17f85fd8cf19dbe15.jpg,416,416,power_switch,96,236,120,262
IMG_20211122_151817_051_jpg.rf.23bf1adb9bd30ef17f85fd8cf19dbe15.jpg,416,416,power_port,65,238,89,260
IMG_20211122_151817_062_jpg.rf.274c5597930e3a2163494d16982a1995.jpg,416,416,WAN_ethernet_port,249,226,275,246
IMG_20211122_151817_062_jpg.rf.274c5597930e3a2163494d16982a1995.jpg,416,416,LAN_ethernet_port,218,228,246,248
IMG_20211122_151817_062_jpg.rf.274c5597930e3a2163494d16982a1995.jpg,416,416,LAN_ethernet_port,190,228,218,250
IMG_20211122_151817_062_jpg.rf.274c5597930e3a2163494d16982a1995.jpg,416,416,LAN_ethernet_port,159,228,189,252
IMG_20211122_151817_062_jpg.rf.274c5597930e3a2163494d16982a1995.jpg,416,416,LAN_ethernet_port,126,230,158,254
IMG_20211122_151817_062_jpg.rf.274c5597930e3a2163494d16982a1995.jpg,416,416,power_switch,93,232,117,258
IMG_20211122_151817_062_jpg.rf.274c5597930e3a2163494d16982a1995.jpg,416,416,power_port,65,234,87,258
IMG_20211122_151817_047_jpg.rf.2ad8ed929be69e9df795fd16f092ed5e.jpg,416,416,WAN_ethernet_port,255,214,281,232
IMG_20211122_151817_047_jpg.rf.2ad8ed929be69e9df795fd16f092ed5e.jpg,416,416,LAN_ethernet_port,224,218,252,240
IMG_20211122_151817_047_jpg.rf.2ad8ed929be69e9df795fd16f092ed5e.jpg,416,416,LAN_ethernet_port,196,222,224,242
IMG_20211122_151817_047_jpg.rf.2ad8ed929be69e9df795fd16f092ed5e.jpg,416,416,LAN_ethernet_port,166,225,196,247
IMG_20211122_151817_047_jpg.rf.2ad8ed929be69e9df795fd16f092ed5e.jpg,416,416,LAN_ethernet_port,132,228,166,252
IMG_20211122_151817_047_jpg.rf.2ad8ed929be69e9df795fd16f092ed5e.jpg,416,416,power_port,70,238,94,260
IMG_20211122_151817_047_jpg.rf.2ad8ed929be69e9df795fd16f092ed5e.jpg,416,416,power_switch,100,238,124,262
IMG_20211122_151817_044_jpg.rf.2958b4b5700935f1a9316f3a532f522c.jpg,416,416,WAN_ethernet_port,256,214,282,234
IMG_20211122_151817_044_jpg.rf.2958b4b5700935f1a9316f3a532f522c.jpg,416,416,LAN_ethernet_port,226,219,252,239
IMG_20211122_151817_044_jpg.rf.2958b4b5700935f1a9316f3a532f522c.jpg,416,416,LAN_ethernet_port,198,222,226,244
IMG_20211122_151817_044_jpg.rf.2958b4b5700935f1a9316f3a532f522c.jpg,416,416,LAN_ethernet_port,166,224,198,248
IMG_20211122_151817_044_jpg.rf.2958b4b5700935f1a9316f3a532f522c.jpg,416,416,LAN_ethernet_port,132,230,166,252
IMG_20211122_151817_044_jpg.rf.2958b4b5700935f1a9316f3a532f522c.jpg,416,416,power_switch,100,238,126,264
IMG_20211122_151817_044_jpg.rf.2958b4b5700935f1a9316f3a532f522c.jpg,416,416,power_port,71,241,93,261
IMG_20211122_151817_056_jpg.rf.2352127faea631bb22529de7d038571b.jpg,416,416,WAN_ethernet_port,249,218,275,240
IMG_20211122_151817_056_jpg.rf.2352127faea631bb22529de7d038571b.jpg,416,416,LAN_ethernet_port,219,222,247,244
IMG_20211122_151817_056_jpg.rf.2352127faea631bb22529de7d038571b.jpg,416,416,LAN_ethernet_port,190,223,218,245
IMG_20211122_151817_056_jpg.rf.2352127faea631bb22529de7d038571b.jpg,416,416,LAN_ethernet_port,160,227,190,249
IMG_20211122_151817_056_jpg.rf.2352127faea631bb22529de7d038571b.jpg,416,416,LAN_ethernet_port,125,228,159,254
IMG_20211122_151817_056_jpg.rf.2352127faea631bb22529de7d038571b.jpg,416,416,power_port,63,236,87,258
IMG_20211122_151817_056_jpg.rf.2352127faea631bb22529de7d038571b.jpg,416,416,power_switch,90,234,118,262
IMG_20211122_151709_080_jpg.rf.2bfdc40251d7a773ce82369aa22c3631.jpg,416,416,power_port,122,182,134,194
IMG_20211122_151709_080_jpg.rf.2bfdc40251d7a773ce82369aa22c3631.jpg,416,416,power_switch,136,188,152,204
IMG_20211122_151709_080_jpg.rf.2bfdc40251d7a773ce82369aa22c3631.jpg,416,416,LAN_ethernet_port,158,193,182,215
IMG_20211122_151709_080_jpg.rf.2bfdc40251d7a773ce82369aa22c3631.jpg,416,416,LAN_ethernet_port,181,202,205,224
IMG_20211122_151709_080_jpg.rf.2bfdc40251d7a773ce82369aa22c3631.jpg,416,416,LAN_ethernet_port,204,212,228,232
IMG_20211122_151709_080_jpg.rf.2bfdc40251d7a773ce82369aa22c3631.jpg,416,416,LAN_ethernet_port,228,220,254,244
IMG_20211122_151709_080_jpg.rf.2bfdc40251d7a773ce82369aa22c3631.jpg,416,416,WAN_ethernet_port,256,232,284,256
IMG_20211122_151709_022_jpg.rf.29341670bdd4fc4bf0db158067713091.jpg,416,416,power_port,152,181,166,197
IMG_20211122_151709_022_jpg.rf.29341670bdd4fc4bf0db158067713091.jpg,416,416,power_switch,166,190,186,208
IMG_20211122_151709_022_jpg.rf.29341670bdd4fc4bf0db158067713091.jpg,416,416,LAN_ethernet_port,189,197,215,221
IMG_20211122_151709_022_jpg.rf.29341670bdd4fc4bf0db158067713091.jpg,416,416,LAN_ethernet_port,211,210,237,234
IMG_20211122_151709_022_jpg.rf.29341670bdd4fc4bf0db158067713091.jpg,416,416,LAN_ethernet_port,232,224,260,246
IMG_20211122_151709_022_jpg.rf.29341670bdd4fc4bf0db158067713091.jpg,416,416,LAN_ethernet_port,254,236,284,258
IMG_20211122_151709_022_jpg.rf.29341670bdd4fc4bf0db158067713091.jpg,416,416,WAN_ethernet_port,286,251,312,275
IMG_20211122_151709_064_jpg.rf.2bd82a7c97a470fa18e5793730ccb9d3.jpg,416,416,power_port,161,170,175,183
IMG_20211122_151709_064_jpg.rf.2bd82a7c97a470fa18e5793730ccb9d3.jpg,416,416,power_switch,177,181,192,196
IMG_20211122_151709_064_jpg.rf.2bd82a7c97a470fa18e5793730ccb9d3.jpg,416,416,LAN_ethernet_port,195,189,218,210
IMG_20211122_151709_064_jpg.rf.2bd82a7c97a470fa18e5793730ccb9d3.jpg,416,416,LAN_ethernet_port,215,203,238,223
IMG_20211122_151709_064_jpg.rf.2bd82a7c97a470fa18e5793730ccb9d3.jpg,416,416,LAN_ethernet_port,234,216,258,236
IMG_20211122_151709_064_jpg.rf.2bd82a7c97a470fa18e5793730ccb9d3.jpg,416,416,LAN_ethernet_port,253,230,279,250
IMG_20211122_151709_064_jpg.rf.2bd82a7c97a470fa18e5793730ccb9d3.jpg,416,416,WAN_ethernet_port,277,245,302,265
IMG_20211122_151709_060_jpg.rf.2a4c8ccb5083c3f2250b0bf154fe9954.jpg,416,416,power_port,165,163,178,176
IMG_20211122_151709_060_jpg.rf.2a4c8ccb5083c3f2250b0bf154fe9954.jpg,416,416,power_switch,177,174,193,190
IMG_20211122_151709_060_jpg.rf.2a4c8ccb5083c3f2250b0bf154fe9954.jpg,416,416,LAN_ethernet_port,197,184,220,206
IMG_20211122_151709_060_jpg.rf.2a4c8ccb5083c3f2250b0bf154fe9954.jpg,416,416,LAN_ethernet_port,214,198,238,220
IMG_20211122_151709_060_jpg.rf.2a4c8ccb5083c3f2250b0bf154fe9954.jpg,416,416,LAN_ethernet_port,232,211,256,233
IMG_20211122_151709_060_jpg.rf.2a4c8ccb5083c3f2250b0bf154fe9954.jpg,416,416,LAN_ethernet_port,252,227,277,249
IMG_20211122_151709_060_jpg.rf.2a4c8ccb5083c3f2250b0bf154fe9954.jpg,416,416,WAN_ethernet_port,274,244,298,265
IMG_20211122_151709_053_jpg.rf.2afa5a4a1068e409f7a30f7de2f4943c.jpg,416,416,power_port,168,167,186,186
IMG_20211122_151709_053_jpg.rf.2afa5a4a1068e409f7a30f7de2f4943c.jpg,416,416,power_switch,184,180,200,198
IMG_20211122_151709_053_jpg.rf.2afa5a4a1068e409f7a30f7de2f4943c.jpg,416,416,LAN_ethernet_port,203,192,226,213
IMG_20211122_151709_053_jpg.rf.2afa5a4a1068e409f7a30f7de2f4943c.jpg,416,416,LAN_ethernet_port,221,206,245,228
IMG_20211122_151709_053_jpg.rf.2afa5a4a1068e409f7a30f7de2f4943c.jpg,416,416,LAN_ethernet_port,239,221,263,243
IMG_20211122_151709_053_jpg.rf.2afa5a4a1068e409f7a30f7de2f4943c.jpg,416,416,LAN_ethernet_port,256,235,280,256
IMG_20211122_151709_053_jpg.rf.2afa5a4a1068e409f7a30f7de2f4943c.jpg,416,416,WAN_ethernet_port,279,252,301,274
IMG_20211122_151709_063_jpg.rf.2a0409eb7ee4bde49004c6d58401a749.jpg,416,416,power_port,163,168,179,182
IMG_20211122_151709_063_jpg.rf.2a0409eb7ee4bde49004c6d58401a749.jpg,416,416,power_switch,176,177,192,195
IMG_20211122_151709_063_jpg.rf.2a0409eb7ee4bde49004c6d58401a749.jpg,416,416,LAN_ethernet_port,194,188,220,210
IMG_20211122_151709_063_jpg.rf.2a0409eb7ee4bde49004c6d58401a749.jpg,416,416,LAN_ethernet_port,214,201,238,223
IMG_20211122_151709_063_jpg.rf.2a0409eb7ee4bde49004c6d58401a749.jpg,416,416,LAN_ethernet_port,234,214,258,236
IMG_20211122_151709_063_jpg.rf.2a0409eb7ee4bde49004c6d58401a749.jpg,416,416,LAN_ethernet_port,254,228,278,250
IMG_20211122_151709_063_jpg.rf.2a0409eb7ee4bde49004c6d58401a749.jpg,416,416,WAN_ethernet_port,276,244,300,266
IMG_20211122_151709_045_jpg.rf.2c799e5652a40191219eeef8f024a68b.jpg,416,416,power_port,172,176,188,192
IMG_20211122_151709_045_jpg.rf.2c799e5652a40191219eeef8f024a68b.jpg,416,416,power_switch,184,186,202,206
IMG_20211122_151709_045_jpg.rf.2c799e5652a40191219eeef8f024a68b.jpg,416,416,LAN_ethernet_port,204,198,228,220
IMG_20211122_151709_045_jpg.rf.2c799e5652a40191219eeef8f024a68b.jpg,416,416,LAN_ethernet_port,223,214,247,234
IMG_20211122_151709_045_jpg.rf.2c799e5652a40191219eeef8f024a68b.jpg,416,416,LAN_ethernet_port,244,226,268,248
IMG_20211122_151709_045_jpg.rf.2c799e5652a40191219eeef8f024a68b.jpg,416,416,LAN_ethernet_port,262,240,288,262
IMG_20211122_151709_045_jpg.rf.2c799e5652a40191219eeef8f024a68b.jpg,416,416,WAN_ethernet_port,284,258,310,278
IMG_20211122_151709_065_jpg.rf.2d389b256a5022eccd3e3b1f265ea4a5.jpg,416,416,power_port,162,170,176,188
IMG_20211122_151709_065_jpg.rf.2d389b256a5022eccd3e3b1f265ea4a5.jpg,416,416,power_switch,174,182,192,196
IMG_20211122_151709_065_jpg.rf.2d389b256a5022eccd3e3b1f265ea4a5.jpg,416,416,LAN_ethernet_port,194,190,218,210
IMG_20211122_151709_065_jpg.rf.2d389b256a5022eccd3e3b1f265ea4a5.jpg,416,416,LAN_ethernet_port,214,204,238,224
IMG_20211122_151709_065_jpg.rf.2d389b256a5022eccd3e3b1f265ea4a5.jpg,416,416,LAN_ethernet_port,234,216,256,236
IMG_20211122_151709_065_jpg.rf.2d389b256a5022eccd3e3b1f265ea4a5.jpg,416,416,LAN_ethernet_port,254,228,278,250
